row_index,repository,commit,filepath,failure_prone,status,nodes,edges,graphml_path,error
5225,k3s-io/k3s-ansible,078b0319416f0c236b0082d7019a01626732376d,roles/k3s_agent/tasks/main.yml,1.0,SUCCESS,64,72,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/078b0319416f0c236b0082d7019a01626732376d/roles/k3s_agent/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5226,k3s-io/k3s-ansible,078b0319416f0c236b0082d7019a01626732376d,roles/k3s_server/tasks/main.yml,1.0,SUCCESS,213,300,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/078b0319416f0c236b0082d7019a01626732376d/roles/k3s_server/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5227,k3s-io/k3s-ansible,078b0319416f0c236b0082d7019a01626732376d,roles/k3s_upgrade/tasks/main.yml,1.0,SUCCESS,54,66,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/078b0319416f0c236b0082d7019a01626732376d/roles/k3s_upgrade/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5228,k3s-io/k3s-ansible,078b0319416f0c236b0082d7019a01626732376d,roles/raspberrypi/tasks/prereq/Ubuntu.yml,0.0,SUCCESS,20,22,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/078b0319416f0c236b0082d7019a01626732376d/roles/raspberrypi/tasks/prereq/Ubuntu.yml/PDG_FILE_LEVEL/pdg.graphml,
5229,k3s-io/k3s-ansible,078b0319416f0c236b0082d7019a01626732376d,roles/prereq/tasks/main.yml,1.0,SUCCESS,200,258,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/078b0319416f0c236b0082d7019a01626732376d/roles/prereq/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5230,k3s-io/k3s-ansible,078b0319416f0c236b0082d7019a01626732376d,roles/raspberrypi/tasks/prereq/CentOS.yml,0.0,SUCCESS,11,13,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/078b0319416f0c236b0082d7019a01626732376d/roles/raspberrypi/tasks/prereq/CentOS.yml/PDG_FILE_LEVEL/pdg.graphml,
5231,k3s-io/k3s-ansible,078b0319416f0c236b0082d7019a01626732376d,roles/raspberrypi/tasks/main.yml,1.0,SUCCESS,31,34,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/078b0319416f0c236b0082d7019a01626732376d/roles/raspberrypi/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5232,k3s-io/k3s-ansible,078b0319416f0c236b0082d7019a01626732376d,playbooks/reset.yml,0.0,SUCCESS,38,42,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/078b0319416f0c236b0082d7019a01626732376d/playbooks/reset.yml/PDG_FILE_LEVEL/pdg.graphml,
5236,k3s-io/k3s-ansible,078b0319416f0c236b0082d7019a01626732376d,roles/airgap/tasks/main.yml,1.0,SUCCESS,99,125,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/078b0319416f0c236b0082d7019a01626732376d/roles/airgap/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5237,k3s-io/k3s-ansible,078b0319416f0c236b0082d7019a01626732376d,roles/raspberrypi/tasks/prereq/Raspbian.yml,1.0,SUCCESS,31,34,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/078b0319416f0c236b0082d7019a01626732376d/roles/raspberrypi/tasks/prereq/Raspbian.yml/PDG_FILE_LEVEL/pdg.graphml,
5238,k3s-io/k3s-ansible,078b0319416f0c236b0082d7019a01626732376d,roles/raspberrypi/tasks/prereq/Debian.yml,1.0,SUCCESS,31,34,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/078b0319416f0c236b0082d7019a01626732376d/roles/raspberrypi/tasks/prereq/Debian.yml/PDG_FILE_LEVEL/pdg.graphml,
5242,k3s-io/k3s-ansible,078b0319416f0c236b0082d7019a01626732376d,playbooks/site.yml,0.0,SUCCESS,631,823,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/078b0319416f0c236b0082d7019a01626732376d/playbooks/site.yml/PDG_FILE_LEVEL/pdg.graphml,
5243,k3s-io/k3s-ansible,078b0319416f0c236b0082d7019a01626732376d,playbooks/upgrade.yml,0.0,SUCCESS,113,138,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/078b0319416f0c236b0082d7019a01626732376d/playbooks/upgrade.yml/PDG_FILE_LEVEL/pdg.graphml,
5246,k3s-io/k3s-ansible,078b0319416f0c236b0082d7019a01626732376d,roles/raspberrypi/tasks/prereq/Archlinux.yml,1.0,SUCCESS,11,13,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/078b0319416f0c236b0082d7019a01626732376d/roles/raspberrypi/tasks/prereq/Archlinux.yml/PDG_FILE_LEVEL/pdg.graphml,
5248,k3s-io/k3s-ansible,66385e35ebc75994bfd3db1901971224c3077f96,roles/k3s_agent/tasks/main.yml,1.0,SUCCESS,73,86,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/66385e35ebc75994bfd3db1901971224c3077f96/roles/k3s_agent/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5249,k3s-io/k3s-ansible,66385e35ebc75994bfd3db1901971224c3077f96,roles/k3s_server/tasks/main.yml,1.0,SUCCESS,217,310,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/66385e35ebc75994bfd3db1901971224c3077f96/roles/k3s_server/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5250,k3s-io/k3s-ansible,66385e35ebc75994bfd3db1901971224c3077f96,roles/k3s_upgrade/tasks/main.yml,1.0,SUCCESS,55,67,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/66385e35ebc75994bfd3db1901971224c3077f96/roles/k3s_upgrade/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5251,k3s-io/k3s-ansible,66385e35ebc75994bfd3db1901971224c3077f96,roles/raspberrypi/tasks/prereq/Ubuntu.yml,0.0,SUCCESS,20,22,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/66385e35ebc75994bfd3db1901971224c3077f96/roles/raspberrypi/tasks/prereq/Ubuntu.yml/PDG_FILE_LEVEL/pdg.graphml,
5252,k3s-io/k3s-ansible,66385e35ebc75994bfd3db1901971224c3077f96,roles/prereq/tasks/main.yml,1.0,SUCCESS,200,258,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/66385e35ebc75994bfd3db1901971224c3077f96/roles/prereq/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5253,k3s-io/k3s-ansible,66385e35ebc75994bfd3db1901971224c3077f96,roles/raspberrypi/tasks/prereq/CentOS.yml,0.0,SUCCESS,11,13,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/66385e35ebc75994bfd3db1901971224c3077f96/roles/raspberrypi/tasks/prereq/CentOS.yml/PDG_FILE_LEVEL/pdg.graphml,
5254,k3s-io/k3s-ansible,66385e35ebc75994bfd3db1901971224c3077f96,roles/raspberrypi/tasks/main.yml,1.0,SUCCESS,31,34,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/66385e35ebc75994bfd3db1901971224c3077f96/roles/raspberrypi/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5255,k3s-io/k3s-ansible,66385e35ebc75994bfd3db1901971224c3077f96,playbooks/reset.yml,0.0,SUCCESS,38,42,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/66385e35ebc75994bfd3db1901971224c3077f96/playbooks/reset.yml/PDG_FILE_LEVEL/pdg.graphml,
5259,k3s-io/k3s-ansible,66385e35ebc75994bfd3db1901971224c3077f96,roles/airgap/tasks/main.yml,1.0,SUCCESS,100,126,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/66385e35ebc75994bfd3db1901971224c3077f96/roles/airgap/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5260,k3s-io/k3s-ansible,66385e35ebc75994bfd3db1901971224c3077f96,roles/raspberrypi/tasks/prereq/Raspbian.yml,1.0,SUCCESS,31,34,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/66385e35ebc75994bfd3db1901971224c3077f96/roles/raspberrypi/tasks/prereq/Raspbian.yml/PDG_FILE_LEVEL/pdg.graphml,
5261,k3s-io/k3s-ansible,66385e35ebc75994bfd3db1901971224c3077f96,roles/raspberrypi/tasks/prereq/Debian.yml,1.0,SUCCESS,31,34,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/66385e35ebc75994bfd3db1901971224c3077f96/roles/raspberrypi/tasks/prereq/Debian.yml/PDG_FILE_LEVEL/pdg.graphml,
5265,k3s-io/k3s-ansible,66385e35ebc75994bfd3db1901971224c3077f96,playbooks/site.yml,0.0,SUCCESS,640,844,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/66385e35ebc75994bfd3db1901971224c3077f96/playbooks/site.yml/PDG_FILE_LEVEL/pdg.graphml,
5266,k3s-io/k3s-ansible,66385e35ebc75994bfd3db1901971224c3077f96,playbooks/upgrade.yml,0.0,SUCCESS,115,140,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/66385e35ebc75994bfd3db1901971224c3077f96/playbooks/upgrade.yml/PDG_FILE_LEVEL/pdg.graphml,
5269,k3s-io/k3s-ansible,66385e35ebc75994bfd3db1901971224c3077f96,roles/raspberrypi/tasks/prereq/Archlinux.yml,1.0,SUCCESS,11,13,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/66385e35ebc75994bfd3db1901971224c3077f96/roles/raspberrypi/tasks/prereq/Archlinux.yml/PDG_FILE_LEVEL/pdg.graphml,
5271,k3s-io/k3s-ansible,08a147e6b94a78d573e19bf6a20999243ed4572f,roles/k3s_agent/tasks/main.yml,1.0,SUCCESS,75,88,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/08a147e6b94a78d573e19bf6a20999243ed4572f/roles/k3s_agent/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5272,k3s-io/k3s-ansible,08a147e6b94a78d573e19bf6a20999243ed4572f,roles/k3s_server/tasks/main.yml,1.0,SUCCESS,239,318,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/08a147e6b94a78d573e19bf6a20999243ed4572f/roles/k3s_server/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5273,k3s-io/k3s-ansible,08a147e6b94a78d573e19bf6a20999243ed4572f,roles/k3s_upgrade/tasks/main.yml,1.0,SUCCESS,55,67,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/08a147e6b94a78d573e19bf6a20999243ed4572f/roles/k3s_upgrade/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5274,k3s-io/k3s-ansible,08a147e6b94a78d573e19bf6a20999243ed4572f,roles/raspberrypi/tasks/prereq/Ubuntu.yml,0.0,SUCCESS,22,24,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/08a147e6b94a78d573e19bf6a20999243ed4572f/roles/raspberrypi/tasks/prereq/Ubuntu.yml/PDG_FILE_LEVEL/pdg.graphml,
5275,k3s-io/k3s-ansible,08a147e6b94a78d573e19bf6a20999243ed4572f,roles/prereq/tasks/main.yml,0.0,SUCCESS,207,269,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/08a147e6b94a78d573e19bf6a20999243ed4572f/roles/prereq/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5276,k3s-io/k3s-ansible,08a147e6b94a78d573e19bf6a20999243ed4572f,roles/raspberrypi/tasks/prereq/CentOS.yml,0.0,SUCCESS,11,13,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/08a147e6b94a78d573e19bf6a20999243ed4572f/roles/raspberrypi/tasks/prereq/CentOS.yml/PDG_FILE_LEVEL/pdg.graphml,
5277,k3s-io/k3s-ansible,08a147e6b94a78d573e19bf6a20999243ed4572f,roles/raspberrypi/tasks/main.yml,0.0,SUCCESS,25,24,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/08a147e6b94a78d573e19bf6a20999243ed4572f/roles/raspberrypi/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5278,k3s-io/k3s-ansible,08a147e6b94a78d573e19bf6a20999243ed4572f,playbooks/reset.yml,0.0,SUCCESS,38,42,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/08a147e6b94a78d573e19bf6a20999243ed4572f/playbooks/reset.yml/PDG_FILE_LEVEL/pdg.graphml,
5282,k3s-io/k3s-ansible,08a147e6b94a78d573e19bf6a20999243ed4572f,roles/airgap/tasks/main.yml,1.0,SUCCESS,97,120,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/08a147e6b94a78d573e19bf6a20999243ed4572f/roles/airgap/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5283,k3s-io/k3s-ansible,08a147e6b94a78d573e19bf6a20999243ed4572f,roles/raspberrypi/tasks/prereq/Raspbian.yml,1.0,SUCCESS,31,34,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/08a147e6b94a78d573e19bf6a20999243ed4572f/roles/raspberrypi/tasks/prereq/Raspbian.yml/PDG_FILE_LEVEL/pdg.graphml,
5284,k3s-io/k3s-ansible,08a147e6b94a78d573e19bf6a20999243ed4572f,roles/raspberrypi/tasks/prereq/Debian.yml,1.0,SUCCESS,31,34,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/08a147e6b94a78d573e19bf6a20999243ed4572f/roles/raspberrypi/tasks/prereq/Debian.yml/PDG_FILE_LEVEL/pdg.graphml,
5288,k3s-io/k3s-ansible,08a147e6b94a78d573e19bf6a20999243ed4572f,playbooks/site.yml,0.0,SUCCESS,661,849,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/08a147e6b94a78d573e19bf6a20999243ed4572f/playbooks/site.yml/PDG_FILE_LEVEL/pdg.graphml,
5289,k3s-io/k3s-ansible,08a147e6b94a78d573e19bf6a20999243ed4572f,playbooks/upgrade.yml,0.0,SUCCESS,119,142,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/08a147e6b94a78d573e19bf6a20999243ed4572f/playbooks/upgrade.yml/PDG_FILE_LEVEL/pdg.graphml,
5292,k3s-io/k3s-ansible,08a147e6b94a78d573e19bf6a20999243ed4572f,roles/raspberrypi/tasks/prereq/Archlinux.yml,1.0,SUCCESS,11,13,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/08a147e6b94a78d573e19bf6a20999243ed4572f/roles/raspberrypi/tasks/prereq/Archlinux.yml/PDG_FILE_LEVEL/pdg.graphml,
5294,k3s-io/k3s-ansible,f85bc4d0148e10d109b3d62f4116ebafdde890a7,roles/k3s_agent/tasks/main.yml,1.0,SUCCESS,75,88,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/f85bc4d0148e10d109b3d62f4116ebafdde890a7/roles/k3s_agent/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5295,k3s-io/k3s-ansible,f85bc4d0148e10d109b3d62f4116ebafdde890a7,roles/k3s_server/tasks/main.yml,1.0,SUCCESS,239,318,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/f85bc4d0148e10d109b3d62f4116ebafdde890a7/roles/k3s_server/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5296,k3s-io/k3s-ansible,f85bc4d0148e10d109b3d62f4116ebafdde890a7,roles/k3s_upgrade/tasks/main.yml,1.0,SUCCESS,154,207,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/f85bc4d0148e10d109b3d62f4116ebafdde890a7/roles/k3s_upgrade/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5297,k3s-io/k3s-ansible,f85bc4d0148e10d109b3d62f4116ebafdde890a7,roles/raspberrypi/tasks/prereq/Ubuntu.yml,1.0,SUCCESS,24,27,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/f85bc4d0148e10d109b3d62f4116ebafdde890a7/roles/raspberrypi/tasks/prereq/Ubuntu.yml/PDG_FILE_LEVEL/pdg.graphml,
5298,k3s-io/k3s-ansible,f85bc4d0148e10d109b3d62f4116ebafdde890a7,roles/prereq/tasks/main.yml,0.0,SUCCESS,230,300,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/f85bc4d0148e10d109b3d62f4116ebafdde890a7/roles/prereq/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5299,k3s-io/k3s-ansible,f85bc4d0148e10d109b3d62f4116ebafdde890a7,roles/raspberrypi/tasks/prereq/CentOS.yml,0.0,SUCCESS,11,13,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/f85bc4d0148e10d109b3d62f4116ebafdde890a7/roles/raspberrypi/tasks/prereq/CentOS.yml/PDG_FILE_LEVEL/pdg.graphml,
5300,k3s-io/k3s-ansible,f85bc4d0148e10d109b3d62f4116ebafdde890a7,roles/raspberrypi/tasks/main.yml,0.0,SUCCESS,25,24,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/f85bc4d0148e10d109b3d62f4116ebafdde890a7/roles/raspberrypi/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5301,k3s-io/k3s-ansible,f85bc4d0148e10d109b3d62f4116ebafdde890a7,playbooks/reset.yml,0.0,SUCCESS,38,42,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/f85bc4d0148e10d109b3d62f4116ebafdde890a7/playbooks/reset.yml/PDG_FILE_LEVEL/pdg.graphml,
5305,k3s-io/k3s-ansible,f85bc4d0148e10d109b3d62f4116ebafdde890a7,roles/airgap/tasks/main.yml,0.0,SUCCESS,97,120,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/f85bc4d0148e10d109b3d62f4116ebafdde890a7/roles/airgap/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5306,k3s-io/k3s-ansible,f85bc4d0148e10d109b3d62f4116ebafdde890a7,roles/raspberrypi/tasks/prereq/Raspbian.yml,1.0,SUCCESS,31,34,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/f85bc4d0148e10d109b3d62f4116ebafdde890a7/roles/raspberrypi/tasks/prereq/Raspbian.yml/PDG_FILE_LEVEL/pdg.graphml,
5307,k3s-io/k3s-ansible,f85bc4d0148e10d109b3d62f4116ebafdde890a7,roles/raspberrypi/tasks/prereq/Debian.yml,1.0,SUCCESS,31,34,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/f85bc4d0148e10d109b3d62f4116ebafdde890a7/roles/raspberrypi/tasks/prereq/Debian.yml/PDG_FILE_LEVEL/pdg.graphml,
5311,k3s-io/k3s-ansible,f85bc4d0148e10d109b3d62f4116ebafdde890a7,playbooks/site.yml,0.0,SUCCESS,684,880,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/f85bc4d0148e10d109b3d62f4116ebafdde890a7/playbooks/site.yml/PDG_FILE_LEVEL/pdg.graphml,
5312,k3s-io/k3s-ansible,f85bc4d0148e10d109b3d62f4116ebafdde890a7,playbooks/upgrade.yml,0.0,SUCCESS,287,394,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/f85bc4d0148e10d109b3d62f4116ebafdde890a7/playbooks/upgrade.yml/PDG_FILE_LEVEL/pdg.graphml,
5315,k3s-io/k3s-ansible,f85bc4d0148e10d109b3d62f4116ebafdde890a7,roles/raspberrypi/tasks/prereq/Archlinux.yml,1.0,SUCCESS,11,13,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/f85bc4d0148e10d109b3d62f4116ebafdde890a7/roles/raspberrypi/tasks/prereq/Archlinux.yml/PDG_FILE_LEVEL/pdg.graphml,
5317,k3s-io/k3s-ansible,2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b,roles/k3s_agent/tasks/main.yml,0.0,SUCCESS,74,84,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b/roles/k3s_agent/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5318,k3s-io/k3s-ansible,2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b,roles/k3s_server/tasks/main.yml,0.0,SUCCESS,236,328,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b/roles/k3s_server/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5319,k3s-io/k3s-ansible,2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b,roles/k3s_upgrade/tasks/main.yml,0.0,SUCCESS,214,343,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b/roles/k3s_upgrade/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5320,k3s-io/k3s-ansible,2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b,roles/raspberrypi/tasks/prereq/Ubuntu.yml,0.0,SUCCESS,24,27,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b/roles/raspberrypi/tasks/prereq/Ubuntu.yml/PDG_FILE_LEVEL/pdg.graphml,
5321,k3s-io/k3s-ansible,2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b,roles/prereq/tasks/main.yml,0.0,SUCCESS,258,333,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b/roles/prereq/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5322,k3s-io/k3s-ansible,2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b,roles/raspberrypi/tasks/prereq/CentOS.yml,0.0,SUCCESS,11,13,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b/roles/raspberrypi/tasks/prereq/CentOS.yml/PDG_FILE_LEVEL/pdg.graphml,
5323,k3s-io/k3s-ansible,2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b,roles/raspberrypi/tasks/main.yml,0.0,SUCCESS,25,24,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b/roles/raspberrypi/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5324,k3s-io/k3s-ansible,2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b,playbooks/reset.yml,0.0,SUCCESS,38,42,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b/playbooks/reset.yml/PDG_FILE_LEVEL/pdg.graphml,
5328,k3s-io/k3s-ansible,2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b,roles/airgap/tasks/main.yml,0.0,SUCCESS,102,131,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b/roles/airgap/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5329,k3s-io/k3s-ansible,2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b,roles/raspberrypi/tasks/prereq/Raspbian.yml,0.0,SUCCESS,29,32,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b/roles/raspberrypi/tasks/prereq/Raspbian.yml/PDG_FILE_LEVEL/pdg.graphml,
5330,k3s-io/k3s-ansible,2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b,roles/raspberrypi/tasks/prereq/Debian.yml,0.0,SUCCESS,29,32,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b/roles/raspberrypi/tasks/prereq/Debian.yml/PDG_FILE_LEVEL/pdg.graphml,
5334,k3s-io/k3s-ansible,2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b,playbooks/site.yml,0.0,SUCCESS,716,934,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b/playbooks/site.yml/PDG_FILE_LEVEL/pdg.graphml,
5335,k3s-io/k3s-ansible,2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b,playbooks/upgrade.yml,0.0,SUCCESS,401,662,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b/playbooks/upgrade.yml/PDG_FILE_LEVEL/pdg.graphml,
5338,k3s-io/k3s-ansible,2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b,roles/raspberrypi/tasks/prereq/Archlinux.yml,0.0,SUCCESS,37,49,/app/output/second_pdg_extraction/pdg_file_level/k3s-io/k3s-ansible/2c3f3773c704bd00bf7f6fc340cac8ab7ce9121b/roles/raspberrypi/tasks/prereq/Archlinux.yml/PDG_FILE_LEVEL/pdg.graphml,
5342,YPCrumble/ansible-django-stack,6ed21453abd5b84b5bc7ef65bfedaec537988af8,roles/web/tasks/setup_supervisor.yml,0.0,SUCCESS,12,13,/app/output/second_pdg_extraction/pdg_file_level/YPCrumble/ansible-django-stack/6ed21453abd5b84b5bc7ef65bfedaec537988af8/roles/web/tasks/setup_supervisor.yml/PDG_FILE_LEVEL/pdg.graphml,
5344,YPCrumble/ansible-django-stack,6ed21453abd5b84b5bc7ef65bfedaec537988af8,roles/base/tasks/main.yml,1.0,SUCCESS,68,87,/app/output/second_pdg_extraction/pdg_file_level/YPCrumble/ansible-django-stack/6ed21453abd5b84b5bc7ef65bfedaec537988af8/roles/base/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
5345,YPCrumble/ansible-django-stack,6ed21453abd5b84b5bc7ef65bfedaec537988af8,roles/web/tasks/setup_git_repo.yml,1.0,SUCCESS,13,13,/app/output/second_pdg_extraction/pdg_file_level/YPCrumble/ansible-django-stack/6ed21453abd5b84b5bc7ef65bfedaec537988af8/roles/web/tasks/setup_git_repo.yml/PDG_FILE_LEVEL/pdg.graphml,
5346,YPCrumble/ansible-django-stack,6ed21453abd5b84b5bc7ef65bfedaec537988af8,roles/celery/tasks/copy_scripts.yml,0.0,SUCCESS,31,36,/app/output/second_pdg_extraction/pdg_file_level/YPCrumble/ansible-django-stack/6ed21453abd5b84b5bc7ef65bfedaec537988af8/roles/celery/tasks/copy_scripts.yml/PDG_FILE_LEVEL/pdg.graphml,
5349,YPCrumble/ansible-django-stack,6ed21453abd5b84b5bc7ef65bfedaec537988af8,roles/base/tasks/create_swap_file.yml,0.0,SUCCESS,33,40,/app/output/second_pdg_extraction/pdg_file_level/YPCrumble/ansible-django-stack/6ed21453abd5b84b5bc7ef65bfedaec537988af8/roles/base/tasks/create_swap_file.yml/PDG_FILE_LEVEL/pdg.graphml,
